
    |           BAT_NAME|     RA|    DEC|    SNR|              COUNTERPART_NAME|                     OTHER_NAME| CTPT_RA|CTPT_DEC|    FLUX| FLUX_LO| FLUX_HI|CONTA|GAMM|GAMM|GAMM|  CHI_SQ_R|REDSHIF|  LUM|ASSOC_STREN|        CL2|                 TYPE
    |                   |    deg|    deg|       |                              |                               |     deg|     deg|10^-12er|10^-12er|10^-12er|     |    |    |    |          |       |log[e|           |           |                     
1123|SWIFT J2142.7+4337 |325.671| 43.598|  35.51|SS Cyg                        |                               |325.6784| 43.5861|   54.45|   51.72|   57.24| 0.00|2.88|2.79|2.98|      5.60| 0.0000| NULL|          0|          9|CV/Dwarf N           
1124|SWIFT J2144.7+3816 |326.183| 38.340| 541.97|Cyg X-2                       |                               |326.1717| 38.3217|  649.51|  647.95|  651.08| 0.00|5.40|5.39|5.41|    128.80| 0.0000| NULL|          0|         14|LMXB/NS              
1125|SWIFT J2145.5+1101 |326.417| 11.048|   5.24|RX J2145.5+1102               |SWIFT J214532.8+110255         |326.3867| 11.0487|   12.66|    8.23|   17.78| 0.00|1.98|1.47|2.58|      0.90| 0.2090|45.21|          0|          8|Sy1                  
1126|SWIFT J2148.0+0657 |327.009|  6.943|   8.16|PKS 2145+06                   |                               |327.0227|  6.9607|   22.65|   17.49|   28.24| 0.00|1.78|1.45|2.13|      1.10| 0.9900|47.06|          0|          7|Blazar               
1127|SWIFT J2148.3-3454 |327.084|-34.897|   5.31|NGC 7130                      |                               |327.0813|-34.9512|   16.16|   10.76|   22.32| 0.00|1.69|1.20|2.23|      0.60| 0.0162|42.98|          2|          5|Sy2/LINER            
1128|SWIFT J2150.2-1855 |327.595|-18.985|   4.96|6dF J2149581-185924           |                               |327.4919|-18.9899|    9.99|    5.54|   15.33| 0.00|2.16|1.52|3.05|      0.80| 0.1581|44.83|          0|          4|Sy1                  
1129|SWIFT J2152.0-3030 |327.964|-30.466|  23.68|PKS 2149-306                  |                               |327.9814|-30.4649|   83.39|   77.25|   89.68| 0.00|1.50|1.40|1.60|      0.80| 2.3450|48.55|          0|          7|Blazar               
1130|SWIFT J2156.2+1724 |329.034| 17.382|   5.00|2MASX J21561518+1722525       |                               |329.0634| 17.3813|   12.83|    8.43|   17.77| 0.00|1.81|1.34|2.34|      0.50|-1.0000| NULL|          0|          2|Galaxy               
1131|SWIFT J2157.2-6942 |329.306|-69.701|   6.17|PKS 2153-69                   |ESO 075- G 041                 |329.2749|-69.6899|   14.20|   10.12|   18.70| 0.00|1.81|1.42|2.24|      0.60| 0.0283|43.42|          0|          5|Sy2/RADIO GALAXY     
1132|SWIFT J2157.4-0615 |329.370| -6.223|   6.17|EUVE J2157-06.1               |                               |329.3629| -6.1728|   13.03|    8.93|   17.78| 0.00|2.31|1.85|2.89|      0.60| 0.0000| NULL|          0|         12|Star                 
1133|SWIFT J2200.9+1032 |330.169| 10.562|  13.80|Mrk 520                       |                               |330.1724| 10.5524|   30.57|   26.22|   35.17| 0.00|2.07|1.87|2.28|      0.40| 0.0266|43.69|          0|          5|Sy1.9                
1134|SWIFT J2201.9+5057 |330.419| 50.859|   5.67|87GB 215950.2+503417          |SWIFT J220143.5+504858         |330.4314| 50.8157|   13.65|    9.54|   18.20| 0.00|1.71|1.27|2.18|      0.30| 1.8990|47.54|          0|          8|QSO                  
1135|SWIFT J2201.9-3152 |330.500|-31.871|  63.44|NGC 7172                      |                               |330.5080|-31.8698|  170.93|  165.59|  176.33| 0.00|1.82|1.78|1.86|      2.20| 0.0087|43.46|          0|          5|Sy2                  
1136|SWIFT J2202.8+4218 |330.711| 42.265|  12.39|BL Lac                        |                               |330.6804| 42.2778|   27.59|   23.52|   31.87| 0.00|1.90|1.70|2.11|      1.00| 0.0686|44.50|          4|          7|BL Lac               
1137|SWIFT J2203.0+3146 |330.746| 31.767|   6.57|4C +31.63                     |                               |330.8120| 31.7610|   14.26|   10.28|   18.65| 0.00|1.89|1.51|2.32|      2.20| 0.2950|45.60|          0|          8|LPQ                  
1138|SWIFT J2204.7+0337 |331.059|  3.554|   7.99|2MASX J22041914+0333511       |                               |331.0799|  3.5639|   18.29|   14.11|   22.90| 0.00|2.08|1.78|2.43|      1.70| 0.0611|44.21|          0|          5|Sy2                  
1139|SWIFT J2207.3+1013 |331.813| 10.217|   4.87|NGC 7212 NED02                |                               |331.7582| 10.2334|   11.34|    7.10|   16.22| 0.00|1.91|1.41|2.49|      1.70| 0.0267|43.27|          0|          4|Sy2/Sy1h/GTRPL       
1140|SWIFT J2207.8+5432 |332.003| 54.515| 109.16|4U 2206+54                    |BD+53 2790                     |331.9843| 54.5185|  179.72|  176.54|  182.92| 0.00|2.50|2.48|2.53|      2.50| 0.0000| NULL|          0|         13|HMXB/NS              
1141|SWIFT J2209.1-2747 |332.251|-27.801|   4.96|NGC 7214                      |                               |332.2820|-27.8095|   17.19|   11.07|   24.04| 0.00|1.41|0.86|1.96|      0.70| 0.0231|43.32|          0|          4|Sy1.2                
1142|SWIFT J2209.4-4711 |332.302|-47.198|  17.75|NGC 7213                      |                               |332.3177|-47.1667|   42.10|   37.54|   46.83| 0.00|1.87|1.73|2.02|      0.40| 0.0058|42.50|          0|          4|Sy1.5                
1143|SWIFT J2211.7+1843 |332.955| 18.717|   7.09|II Zw 171                     |                               |332.9745| 18.6972|   17.09|   12.82|   21.72| 0.00|1.84|1.52|2.19|      0.70| 0.0700|44.31|          0|          4|Sy1                  
1144|SWIFT J2214.0+1243 |333.501| 12.717|   7.61|RU Peg                        |                               |333.5106| 12.7031|   11.34|    8.96|   14.06| 0.00|3.38|2.92|3.99|      1.10| 0.0000| NULL|          0|          9|CV/DWARF NOVA        
1145|SWIFT J2214.2-2557 |333.551|-25.935|   6.42|2MASX J22140917-2557487       |                               |333.5382|-25.9636|   13.02|    8.95|   17.68| 0.00|2.30|1.86|2.89|      1.30| 0.0519|43.92|          0|          5|Sy1.8                
1146|SWIFT J2217.0+1413 |334.251| 14.224|   5.23|Mrk 304                       |                               |334.3011| 14.2391|    9.66|    6.21|   13.72| 0.00|2.39|1.88|3.07|      1.40| 0.0658|44.00|          0|          8|Sy1.0/RQQ            
1147|SWIFT J2217.5-0812 |334.469| -8.367|  30.67|FO AQR                        |                               |334.4810| -8.3513|   52.40|   49.35|   55.57| 0.00|3.18|3.05|3.31|      3.30| 0.0000| NULL|          0|          9|CV/DQ Her            
1148|SWIFT J2218.4+1925 |334.604| 19.419|   4.94|1RXS J221832.8+192527         |                               |334.6364| 19.4224|    7.40|    4.99|   10.30| 0.00|3.12|2.50|4.07|      1.30| 0.0000| NULL|          0|          9|CV/AM Her            
1149|SWIFT J2219.7+2614 |334.907| 26.230|   7.38|2MASX J22194971+2613277       |                               |334.9573| 26.2244|   16.65|   12.47|   21.19| 0.00|1.84|1.49|2.21|      0.50| 0.0850|44.48|          0|          8|QSO                  
1150|SWIFT J2223.8+1143 |335.937| 11.853|   6.35|MCG +02-57-002                |                               |335.9380| 11.8360|   14.18|   10.08|   18.81| 0.00|2.09|1.69|2.55|      0.90| 0.0290|43.44|          0|          4|Sy1.5                
1151|SWIFT J2223.9-0207 |335.973| -2.131|  17.20|3C 445                        |                               |335.9566| -2.1034|   42.19|   37.48|   47.11| 0.00|2.02|1.87|2.18|      0.50| 0.0562|44.50|          0|          5|Sy2                  
1152|SWIFT J2226.8+3628 |336.759| 36.356|   7.00|MCG +06-49-019                |                               |336.7741| 36.3616|   19.77|   15.07|   24.86| 0.00|1.54|1.19|1.89|      0.40| 0.0213|43.31|          0|          5|Sy2                  
1153|SWIFT J2229.9+6646 |337.374| 66.808|   9.01|IGR J22292+6647               |                               |337.3063| 66.7810|   22.27|   17.90|   26.91| 0.00|1.56|1.29|1.84|      1.00| 0.1130|44.87|          0|          4|Sy1                  
1154|SWIFT J2229.7-0831 |337.429| -8.524|   5.96|PKS 2227-088                  |                               |337.4170| -8.5485|   19.91|   14.40|   25.85| 0.00|1.59|1.21|2.00|      1.30| 1.5595|47.49|          0|          8|HPQ/FSRQ             
1155|SWIFT J2232.5+1141 |338.177| 11.721|   7.93|[HB89] 2230+114               |                               |338.1517| 11.7308|   24.37|   19.04|   30.11| 0.00|1.57|1.26|1.89|      0.60| 1.0370|47.14|          0|          7|Blazar HP            
1156|SWIFT J2234.8-2542 |338.712|-25.695|   5.49|ESO 533- G 050                |                               |338.7076|-25.6769|   13.55|    0.00|    0.00| 0.04|1.58|0.00|0.00|      0.30| 0.0264|43.34|          0|          5|Sy2                  
1157|SWIFT J2235.9-2602 |338.964|-26.059|  22.54|NGC 7314                      |                               |338.9426|-26.0503|   52.40|   47.66|   57.30| 0.00|1.93|1.82|2.06|      2.90| 0.0048|42.42|          4|          5|Sy1.9                
1158|SWIFT J2235.9+3358 |339.012| 33.996|  13.98|NGC 7319                      |                               |339.0148| 33.9757|   36.77|   32.32|   41.41| 0.00|1.65|1.49|1.82|      1.20| 0.0225|43.63|          0|          5|Sy2                  
1159|SWIFT J2237.2+6324 |339.059| 63.489|   5.61|SWIFT J223703.9+632338        |                               |339.1553| 63.4918|    7.58|    5.43|   10.14| 0.00|3.14|2.58|3.93|      1.00|-1.0000| NULL|          0|          0|X-ray Transient      
1160|SWIFT J2237.0+2543 |339.142| 25.751|   5.07|IC 5233                       |                               |339.1370| 25.7632|   10.23|    6.65|   14.38| 0.00|2.12|1.61|2.73|      1.30| 0.0246|43.15|          0|          2|Galaxy               
1161|SWIFT J2236.7-1233 |339.221|-12.568|  10.24|Mrk 915                       |                               |339.1938|-12.5452|   30.93|   25.37|   36.83| 0.00|1.67|1.42|1.92|      0.60| 0.0241|43.61|          0|          4|Sy1                  
1162|SWIFT J2240.2+0801 |340.057|  8.017|   7.18|MCG +01-57-016                |                               |340.0710|  8.0539|   16.64|   12.47|   21.26| 0.00|2.11|1.77|2.51|      1.20| 0.0250|43.37|          0|          5|Sy1.8                
1163|SWIFT J2242.4-3711 |340.612|-37.117|   4.85|ESO 406- G 004                |                               |340.6390|-37.1854|   10.44|    6.25|   15.34| 0.00|1.79|1.27|2.36|      2.30| 0.0290|43.30|          0|          2|Galaxy               
1164|SWIFT J2243.2-4539 |340.814|-45.656|   5.05|2MASX J22422135-4539093       |                               |340.5890|-45.6526|    5.32|    2.66|    9.09| 0.00|2.79|1.87|4.38|      0.10|-1.0000| NULL|          0|          2|SRC/X-RAY            
1165|SWIFT J2246.0+3941 |341.435| 39.685|  15.07|3C 452                        |                               |341.4532| 39.6877|   32.65|   28.57|   36.91| 0.00|1.90|1.73|2.08|      0.50| 0.0811|44.72|          4|          5|Sy2                  
1166|SWIFT J2248.7-5109 |342.169|-51.153|   5.73|2MASX J22484165-5109338       |                               |342.1716|-51.1650|    9.22|    6.19|   12.96| 0.00|2.61|2.05|3.36|      1.20| 0.1000|44.37|          0|          4|Sy1.5                
1167|SWIFT J2248.8+1725 |342.182| 17.421|   5.46|2MASX J22484430+1727034       |                               |342.1847| 17.4509|   11.55|    7.71|   15.95| 0.00|2.14|1.67|2.73|      1.30|-1.0000| NULL|          0|          2|galaxy               
1168|SWIFT J2250.7-0854 |342.687| -8.880|   5.18|2MASX J22505170-0854572       |                               |342.7155| -8.9158|   11.79|    7.63|   16.63| 0.00|2.09|1.61|2.66|      1.00| 0.0649|44.08|          0|          4|Sy1.5                
1169|SWIFT J2251.9+2215 |342.917| 22.277|   4.81|MG3 J225155+2217              |                               |342.9729| 22.2937|   11.06|    7.11|   15.54| 0.00|1.95|1.46|2.53|      0.80| 3.6680|48.14|          0|          8|QSO/FSRQ             
1170|SWIFT J2251.8-3210 |342.961|-32.164|   6.02|1RXS J225146.9-320614         |SHBL J225147.3-320614          |342.9471|-32.1040|   11.67|    7.77|   16.22| 0.00|2.18|1.71|2.78|      0.50| 0.2460|45.33|          0|          7|BL Lac               
1171|SWIFT J2253.9+1608 |343.514| 16.138|  44.17|3C 454.3                      |                               |343.4906| 16.1482|  132.55|  127.33|  137.88| 0.00|1.52|1.46|1.57|      2.60| 0.8590|47.68|          0|          7|Blazar               
1172|SWIFT J2254.1-1734 |343.516|-17.578|  43.95|MR 2251-178                   |                               |343.5242|-17.5819|  102.57|   97.92|  107.30| 0.00|2.00|1.94|2.07|      3.70| 0.0640|45.01|          4|          8|Sy1                  
1173|SWIFT J2254.2+1147A|343.558| 11.758|   7.69|UGC 12243                     |                               |343.6813| 11.7141|   12.55|    8.10|   17.72| NULL|1.90|1.39|2.50|      0.40| 0.0283|43.36|          0|          4|Sy1                  
1174|SWIFT J2254.2+1147B|343.558| 11.758|   7.69|UGC 12237                     |                               |343.5820| 11.7825|   17.11|   12.77|   21.93| 0.00|2.03|1.67|2.44|      0.50| 0.0283|43.50|          0|          5|Sy2                  
1175|SWIFT J2255.4-0309 |343.825| -3.193|  20.56|AO Psc                        |3A 2253-033                    |343.8249| -3.1779|   31.72|   29.08|   34.51| 0.00|3.44|3.24|3.66|      2.60| 0.0000| NULL|          0|          9|CV/DQ Her            
1176|SWIFT J2256.5+0526 |344.121|  5.436|   4.94|2MASX J22563642+0525167       |                               |344.1521|  5.4214|    9.50|    6.06|   13.58| 0.00|2.47|1.92|3.21|      0.60| 0.0660|44.00|          0|          4|Sy1.5                
1177|SWIFT J2258.9+4054 |344.704| 40.920|   8.02|UGC 12282                     |                               |344.7312| 40.9315|   19.20|   14.73|   24.02| 0.00|1.53|1.21|1.85|      0.50| 0.0170|43.10|          0|          5|Sy1.9                
1178|SWIFT J2259.7+2458 |344.884| 24.933|  11.56|KAZ 320                       |                               |344.8871| 24.9182|   24.97|   20.99|   29.19| 0.00|2.02|1.81|2.25|      1.10| 0.0345|43.84|          0|          4|Sy1                  
1179|SWIFT J2301.4-5916 |345.356|-59.268|   5.58|2MASX J23013626-5913210       |                               |345.4010|-59.2225|    7.50|    4.88|   10.79| 0.00|2.79|2.16|3.65|      1.20| 0.1490|44.65|          0|          4|Sy1                  
1180|SWIFT J2302.1+1557 |345.513| 15.947|   5.62|NGC 7465                      |                               |345.5040| 15.9648|   14.56|   10.25|   19.32| 0.00|1.75|1.36|2.16|      1.70| 0.0066|42.14|          4|          6|LINER                
1181|SWIFT J2303.1-1837 |345.783|-18.675|   5.14|PKS 2300-18                   |                               |345.7620|-18.6900|    9.57|    5.38|   14.88| 0.00|2.30|1.57|3.39|      0.80| 0.1283|44.62|          0|          4|Sy1                  
1182|SWIFT J2303.3+0852 |345.800|  8.883|  28.70|NGC 7469                      |                               |345.8151|  8.8740|   66.74|   62.37|   71.23| 0.00|2.05|1.96|2.14|      3.10| 0.0163|43.60|          4|          4|Sy1.2                
1183|SWIFT J2304.8-0843 |346.172| -8.677|  48.79|Mrk 926                       |                               |346.1811| -8.6857|  113.89|  109.10|  118.77| 0.00|1.97|1.91|2.02|      1.80| 0.0469|44.77|          4|          4|Sy1.5                
1184|SWIFT J2304.9+1220 |346.228| 12.330|   7.02|NGC 7479                      |                               |346.2361| 12.3229|   20.36|   15.62|   25.49| 0.00|1.65|1.34|1.98|      0.80| 0.0079|42.46|          2|          5|Sy2/LINER            
1185|SWIFT J2307.1+0433 |346.798|  4.576|   5.77|PG 2304+042                   |                               |346.7621|  4.5492|   15.00|   10.21|   20.36| 0.00|1.73|1.29|2.21|      0.40| 0.0420|43.79|          0|          4|Sy1                  
1186|SWIFT J2307.9+2245 |346.969| 22.712|   6.06|SWIFT J2307.9+2245            |                               |346.9536| 22.7103|   13.84|    9.59|   18.66| 0.00|1.96|1.52|2.46|      0.80|-1.0000| NULL|          6|          0|                     
1187|SWIFT J2308.1+4014 |347.023| 40.263|   5.95|2MASX J23075724+4016393       |1RXS J230757.5+401636          |346.9886| 40.2775|   11.36|    7.54|   15.74| 0.00|1.90|1.43|2.44|      0.50| 0.0740|44.18|          0|          4|Sy1                  
1188|SWIFT J2318.4-4223 |349.588|-42.384|  35.02|NGC 7582                      |                               |349.5979|-42.3706|   80.65|   76.37|   85.01| 0.00|1.85|1.78|1.92|      7.00| 0.0052|42.69|          0|          5|Sy2                  
1189|SWIFT J2318.9+0013 |349.737|  0.268|  21.55|NGC 7603                      |                               |349.7359|  0.2440|   50.22|   45.70|   54.90| 0.00|2.02|1.90|2.14|      1.90| 0.0295|44.00|          0|          4|Sy1.5                
1190|SWIFT J2319.4+2619 |349.882| 26.257|   6.11|SWIFT J231930.4+261517        |USNO-B1.0 1162-00585089        |349.8765| 26.2548|    9.86|    6.90|   13.32| 0.00|2.70|2.20|3.42|      0.80| 0.0266|43.20|          0|          9|CV AM Her            
1191|SWIFT J2320.8+6434 |350.192| 64.560|   7.21|2MASX J23203662+6430452       |                               |350.1526| 64.5125|   10.75|    7.60|   14.46| 0.00|2.57|2.07|3.25|      1.30| 0.0717|44.13|          0|          2|Galaxy               
